Id,y
49321,1.0
49322,1.0
49323,1.0
49324,1.0
49325,1.0
49326,1.0
49327,1.0
49328,1.0
49329,1.0
49330,1.0
49331,1.0
49332,1.0
49333,1.0
49334,1.0
49335,1.0
49336,1.0
49337,1.0
49338,1.0
49339,1.0
49340,1.0
49341,1.0
49342,1.0
49343,1.0
49344,1.0
49345,1.0
49346,1.0
49347,1.0
49348,1.0
49349,1.0
49350,1.0
49351,1.0
49352,1.0
49353,1.0
49354,1.0
49355,1.0
49356,1.0
49357,1.0
49358,1.0
49359,1.0
49360,1.0
49361,1.0
49362,1.0
49363,1.0
49364,1.0
49365,1.0
49366,1.0
49367,1.0
49368,1.0
49369,1.0
49370,1.0
49371,1.0
49372,1.0
49373,1.0
49374,1.0
49375,1.0
49376,1.0
49377,1.0
49378,1.0
49379,1.0
49380,1.0
49381,1.0
49382,1.0
49383,1.0
49384,1.0
49385,1.0
49386,1.0
49387,1.0
49388,1.0
49389,1.0
49390,1.0
49391,1.0
49392,1.0
49393,1.0
49394,1.0
49395,1.0
49396,1.0
49397,1.0
49398,1.0
49399,1.0
49400,1.0
49401,1.0
49402,1.0
49403,1.0
49404,1.0
49405,1.0
49406,1.0
49407,1.0
49408,1.0
49409,1.0
49410,1.0
49411,1.0
49412,1.0
49413,1.0
49414,1.0
49415,1.0
49416,1.0
49417,1.0
49418,1.0
49419,1.0
49420,1.0
49421,1.0
49422,1.0
49423,1.0
49424,1.0
49425,1.0
49426,1.0
49427,1.0
49428,1.0
49429,1.0
49430,1.0
49431,1.0
49432,1.0
49433,1.0
49434,1.0
49435,1.0
49436,1.0
49437,1.0
49438,1.0
49439,1.0
49440,1.0
49441,1.0
49442,1.0
49443,3.0
49444,1.0
49445,1.0
49446,1.0
49447,1.0
49448,1.0
49449,1.0
49450,1.0
49451,1.0
49452,1.0
49453,1.0
49454,1.0
49455,1.0
49456,1.0
49457,1.0
49458,1.0
49459,1.0
49460,1.0
49461,1.0
49462,1.0
49463,1.0
49464,1.0
49465,1.0
49466,1.0
49467,1.0
49468,1.0
49469,1.0
49470,1.0
49471,1.0
49472,1.0
49473,1.0
49474,1.0
49475,1.0
49476,1.0
49477,1.0
49478,1.0
49479,1.0
49480,1.0
49481,1.0
49482,1.0
49483,1.0
49484,1.0
49485,1.0
49486,1.0
49487,1.0
49488,1.0
49489,1.0
49490,1.0
49491,1.0
49492,1.0
49493,1.0
49494,1.0
49495,1.0
49496,3.0
49497,1.0
49498,1.0
49499,1.0
49500,1.0
49501,1.0
49502,1.0
49503,1.0
49504,1.0
49505,1.0
49506,1.0
49507,1.0
49508,1.0
49509,1.0
49510,3.0
49511,1.0
49512,1.0
49513,1.0
49514,1.0
49515,1.0
49516,1.0
49517,1.0
49518,1.0
49519,1.0
49520,1.0
49521,1.0
49522,1.0
49523,1.0
49524,1.0
49525,1.0
49526,1.0
49527,1.0
49528,1.0
49529,1.0
49530,1.0
49531,1.0
49532,1.0
49533,1.0
49534,1.0
49535,1.0
49536,1.0
49537,1.0
49538,3.0
49539,1.0
49540,1.0
49541,1.0
49542,3.0
49543,1.0
49544,1.0
49545,1.0
49546,1.0
49547,1.0
49548,1.0
49549,1.0
49550,3.0
49551,1.0
49552,1.0
49553,1.0
49554,1.0
49555,1.0
49556,1.0
49557,1.0
49558,1.0
49559,1.0
49560,1.0
49561,1.0
49562,1.0
49563,1.0
49564,1.0
49565,1.0
49566,1.0
49567,1.0
49568,1.0
49569,1.0
49570,1.0
49571,1.0
49572,1.0
49573,1.0
49574,1.0
49575,1.0
49576,1.0
49577,1.0
49578,1.0
49579,1.0
49580,1.0
49581,1.0
49582,1.0
49583,1.0
49584,1.0
49585,1.0
49586,1.0
49587,1.0
49588,1.0
49589,1.0
49590,1.0
49591,1.0
49592,1.0
49593,1.0
49594,1.0
49595,1.0
49596,1.0
49597,1.0
49598,1.0
49599,1.0
49600,1.0
49601,1.0
49602,1.0
49603,1.0
49604,1.0
49605,1.0
49606,1.0
49607,1.0
49608,1.0
49609,1.0
49610,1.0
49611,1.0
49612,1.0
49613,1.0
49614,1.0
49615,1.0
49616,1.0
49617,1.0
49618,1.0
49619,1.0
49620,1.0
49621,1.0
49622,1.0
49623,1.0
49624,1.0
49625,1.0
49626,1.0
49627,1.0
49628,1.0
49629,1.0
49630,1.0
49631,1.0
49632,1.0
49633,1.0
49634,1.0
49635,1.0
49636,1.0
49637,1.0
49638,1.0
49639,1.0
49640,1.0
49641,1.0
49642,1.0
49643,1.0
49644,1.0
49645,1.0
49646,1.0
49647,1.0
49648,1.0
49649,1.0
49650,1.0
49651,1.0
49652,1.0
49653,1.0
49654,1.0
49655,1.0
49656,1.0
49657,1.0
49658,1.0
49659,1.0
49660,1.0
49661,1.0
49662,1.0
49663,1.0
49664,1.0
49665,1.0
49666,1.0
49667,1.0
49668,1.0
49669,1.0
49670,3.0
49671,1.0
49672,1.0
49673,3.0
49674,1.0
49675,1.0
49676,1.0
49677,1.0
49678,1.0
49679,1.0
49680,1.0
49681,1.0
49682,1.0
49683,1.0
49684,1.0
49685,1.0
49686,1.0
49687,1.0
49688,1.0
49689,1.0
49690,1.0
49691,1.0
49692,1.0
49693,1.0
49694,1.0
49695,3.0
49696,1.0
49697,1.0
49698,1.0
49699,1.0
49700,1.0
49701,1.0
49702,1.0
49703,1.0
49704,1.0
49705,1.0
49706,1.0
49707,1.0
49708,1.0
49709,1.0
49710,1.0
49711,1.0
49712,1.0
49713,1.0
49714,1.0
49715,1.0
49716,1.0
49717,1.0
49718,1.0
49719,1.0
49720,1.0
49721,1.0
49722,1.0
49723,1.0
49724,1.0
49725,1.0
49726,1.0
49727,1.0
49728,1.0
49729,1.0
49730,1.0
49731,1.0
49732,1.0
49733,1.0
49734,1.0
49735,1.0
49736,1.0
49737,1.0
49738,1.0
49739,1.0
49740,1.0
49741,1.0
49742,1.0
49743,1.0
49744,1.0
49745,1.0
49746,1.0
49747,1.0
49748,1.0
49749,1.0
49750,1.0
49751,1.0
49752,1.0
49753,1.0
49754,1.0
49755,1.0
49756,1.0
49757,1.0
49758,1.0
49759,1.0
49760,1.0
49761,1.0
49762,1.0
49763,1.0
49764,1.0
49765,1.0
49766,1.0
49767,1.0
49768,1.0
49769,1.0
49770,1.0
49771,3.0
49772,1.0
49773,1.0
49774,1.0
49775,1.0
49776,1.0
49777,1.0
49778,1.0
49779,1.0
49780,1.0
49781,1.0
49782,1.0
49783,1.0
49784,1.0
49785,1.0
49786,1.0
49787,1.0
49788,1.0
49789,1.0
49790,1.0
49791,1.0
49792,1.0
49793,1.0
49794,1.0
49795,1.0
49796,1.0
49797,1.0
49798,1.0
49799,1.0
49800,1.0
49801,1.0
49802,1.0
49803,1.0
49804,1.0
49805,1.0
49806,1.0
49807,1.0
49808,1.0
49809,1.0
49810,1.0
49811,1.0
49812,3.0
49813,1.0
49814,1.0
49815,1.0
49816,1.0
49817,1.0
49818,3.0
49819,1.0
49820,1.0
49821,1.0
49822,1.0
49823,1.0
49824,1.0
49825,1.0
49826,1.0
49827,1.0
49828,1.0
49829,1.0
49830,1.0
49831,1.0
49832,1.0
49833,1.0
49834,1.0
49835,1.0
49836,1.0
49837,1.0
49838,1.0
49839,1.0
49840,1.0
49841,1.0
49842,1.0
49843,1.0
49844,1.0
49845,1.0
49846,1.0
49847,1.0
49848,1.0
49849,1.0
49850,1.0
49851,1.0
49852,3.0
49853,1.0
49854,1.0
49855,1.0
49856,1.0
49857,3.0
49858,1.0
49859,1.0
49860,1.0
49861,1.0
49862,1.0
49863,1.0
49864,1.0
49865,1.0
49866,1.0
49867,1.0
49868,1.0
49869,1.0
49870,1.0
49871,1.0
49872,1.0
49873,1.0
49874,3.0
49875,1.0
49876,1.0
49877,1.0
49878,1.0
49879,1.0
49880,1.0
49881,1.0
49882,1.0
49883,1.0
49884,1.0
49885,1.0
49886,1.0
49887,1.0
49888,3.0
49889,1.0
49890,1.0
49891,1.0
49892,1.0
49893,1.0
49894,1.0
49895,1.0
49896,1.0
49897,1.0
49898,1.0
49899,1.0
49900,1.0
49901,1.0
49902,1.0
49903,1.0
49904,1.0
49905,1.0
49906,1.0
49907,1.0
49908,1.0
49909,1.0
49910,1.0
49911,1.0
49912,1.0
49913,1.0
49914,1.0
49915,1.0
49916,1.0
49917,1.0
49918,1.0
49919,1.0
49920,1.0
49921,1.0
49922,1.0
49923,1.0
49924,1.0
49925,1.0
49926,1.0
49927,1.0
49928,1.0
49929,1.0
49930,1.0
49931,1.0
49932,1.0
49933,1.0
49934,1.0
49935,1.0
49936,1.0
49937,1.0
49938,1.0
49939,1.0
49940,1.0
49941,1.0
49942,1.0
49943,1.0
49944,1.0
49945,1.0
49946,1.0
49947,1.0
49948,1.0
49949,1.0
49950,1.0
49951,1.0
49952,1.0
49953,1.0
49954,1.0
49955,1.0
49956,1.0
49957,1.0
49958,1.0
49959,3.0
49960,1.0
49961,1.0
49962,1.0
49963,1.0
49964,1.0
49965,1.0
49966,1.0
49967,1.0
49968,1.0
49969,1.0
49970,1.0
49971,1.0
49972,1.0
49973,1.0
49974,1.0
49975,1.0
49976,3.0
49977,1.0
49978,1.0
49979,1.0
49980,1.0
49981,1.0
49982,1.0
49983,1.0
49984,3.0
49985,1.0
49986,1.0
49987,1.0
49988,1.0
49989,1.0
49990,1.0
49991,1.0
49992,1.0
49993,1.0
49994,1.0
49995,3.0
49996,1.0
49997,1.0
49998,1.0
49999,1.0
50000,1.0
50001,1.0
50002,1.0
50003,1.0
50004,1.0
50005,1.0
50006,1.0
50007,1.0
50008,1.0
50009,1.0
50010,1.0
50011,1.0
50012,1.0
50013,1.0
50014,1.0
50015,1.0
50016,1.0
50017,1.0
50018,1.0
50019,1.0
50020,1.0
50021,1.0
50022,1.0
50023,1.0
50024,1.0
50025,1.0
50026,1.0
50027,1.0
50028,1.0
50029,1.0
50030,1.0
50031,1.0
50032,1.0
50033,1.0
50034,1.0
50035,3.0
50036,1.0
50037,1.0
50038,1.0
50039,1.0
50040,1.0
50041,1.0
50042,1.0
50043,1.0
50044,3.0
50045,1.0
50046,1.0
50047,1.0
50048,1.0
50049,1.0
50050,1.0
50051,1.0
50052,1.0
50053,1.0
50054,1.0
50055,1.0
50056,1.0
50057,1.0
50058,1.0
50059,1.0
50060,3.0
50061,1.0
50062,1.0
50063,1.0
50064,1.0
50065,1.0
50066,1.0
50067,1.0
50068,1.0
50069,1.0
50070,1.0
50071,1.0
50072,1.0
50073,1.0
50074,1.0
50075,1.0
50076,1.0
50077,1.0
50078,1.0
50079,1.0
50080,1.0
50081,1.0
50082,1.0
50083,1.0
50084,1.0
50085,1.0
50086,1.0
50087,1.0
50088,1.0
50089,1.0
50090,1.0
50091,1.0
50092,1.0
50093,1.0
50094,1.0
50095,1.0
50096,1.0
50097,1.0
50098,1.0
50099,1.0
50100,1.0
50101,1.0
50102,1.0
50103,1.0
50104,1.0
50105,1.0
50106,1.0
50107,1.0
50108,1.0
50109,1.0
50110,1.0
50111,1.0
50112,1.0
50113,1.0
50114,1.0
50115,1.0
50116,1.0
50117,1.0
50118,1.0
50119,1.0
50120,1.0
50121,1.0
50122,1.0
50123,1.0
50124,1.0
50125,1.0
50126,1.0
50127,1.0
50128,1.0
50129,1.0
50130,1.0
50131,1.0
50132,1.0
50133,1.0
50134,1.0
50135,1.0
50136,1.0
50137,1.0
50138,1.0
50139,1.0
50140,1.0
50141,1.0
50142,1.0
50143,1.0
50144,1.0
50145,1.0
50146,1.0
50147,1.0
50148,1.0
50149,1.0
50150,1.0
50151,1.0
50152,1.0
50153,1.0
50154,1.0
50155,1.0
50156,1.0
50157,1.0
50158,1.0
50159,1.0
50160,1.0
50161,1.0
50162,1.0
50163,3.0
50164,1.0
50165,1.0
50166,1.0
50167,1.0
50168,1.0
50169,1.0
50170,1.0
50171,1.0
50172,1.0
50173,1.0
50174,1.0
50175,1.0
50176,1.0
50177,1.0
50178,1.0
50179,1.0
50180,1.0
50181,1.0
50182,1.0
50183,1.0
50184,1.0
50185,1.0
50186,1.0
50187,1.0
50188,1.0
50189,1.0
50190,1.0
50191,1.0
50192,1.0
50193,1.0
50194,1.0
50195,1.0
50196,1.0
50197,1.0
50198,1.0
50199,1.0
50200,1.0
50201,1.0
50202,1.0
50203,1.0
50204,1.0
50205,1.0
50206,1.0
50207,1.0
50208,1.0
50209,1.0
50210,3.0
50211,1.0
50212,3.0
50213,1.0
50214,1.0
50215,1.0
50216,1.0
50217,1.0
50218,1.0
50219,1.0
50220,1.0
50221,1.0
50222,1.0
50223,1.0
50224,1.0
50225,1.0
50226,1.0
50227,1.0
50228,1.0
50229,1.0
50230,1.0
50231,1.0
50232,1.0
50233,1.0
50234,1.0
50235,1.0
50236,1.0
50237,1.0
50238,1.0
50239,1.0
50240,1.0
50241,1.0
50242,1.0
50243,1.0
50244,1.0
50245,1.0
50246,1.0
50247,1.0
50248,1.0
50249,1.0
50250,1.0
50251,1.0
50252,1.0
50253,1.0
50254,1.0
50255,1.0
50256,1.0
50257,1.0
50258,1.0
50259,1.0
50260,1.0
50261,1.0
50262,1.0
50263,1.0
50264,3.0
50265,1.0
50266,1.0
50267,1.0
50268,3.0
50269,1.0
50270,1.0
50271,1.0
50272,1.0
50273,1.0
50274,1.0
50275,1.0
50276,1.0
50277,1.0
50278,1.0
50279,1.0
50280,1.0
50281,1.0
50282,1.0
50283,1.0
50284,1.0
50285,1.0
50286,1.0
50287,1.0
50288,1.0
50289,1.0
50290,1.0
50291,1.0
50292,1.0
50293,1.0
50294,1.0
50295,1.0
50296,1.0
50297,1.0
50298,1.0
50299,1.0
50300,1.0
50301,1.0
50302,1.0
50303,1.0
50304,1.0
50305,1.0
50306,1.0
50307,1.0
50308,1.0
50309,1.0
50310,1.0
50311,1.0
50312,1.0
50313,1.0
50314,1.0
50315,1.0
50316,1.0
50317,1.0
50318,1.0
50319,1.0
50320,1.0
50321,1.0
50322,1.0
50323,1.0
50324,1.0
50325,1.0
50326,3.0
50327,1.0
50328,1.0
50329,1.0
50330,1.0
50331,3.0
50332,1.0
50333,1.0
50334,1.0
50335,1.0
50336,1.0
50337,1.0
50338,1.0
50339,1.0
50340,1.0
50341,1.0
50342,1.0
50343,1.0
50344,1.0
50345,1.0
50346,1.0
50347,1.0
50348,1.0
50349,1.0
50350,1.0
50351,3.0
50352,1.0
50353,1.0
50354,1.0
50355,1.0
50356,1.0
50357,1.0
50358,1.0
50359,1.0
50360,1.0
50361,1.0
50362,1.0
50363,1.0
50364,1.0
50365,1.0
50366,1.0
50367,1.0
50368,1.0
50369,1.0
50370,1.0
50371,1.0
50372,1.0
50373,1.0
50374,3.0
50375,1.0
50376,1.0
50377,1.0
50378,1.0
50379,1.0
50380,1.0
50381,1.0
50382,1.0
50383,1.0
50384,1.0
50385,1.0
50386,1.0
50387,1.0
50388,1.0
50389,1.0
50390,1.0
50391,1.0
50392,1.0
50393,1.0
50394,1.0
50395,1.0
50396,1.0
50397,1.0
50398,1.0
50399,1.0
50400,1.0
50401,1.0
50402,1.0
50403,1.0
50404,1.0
50405,1.0
50406,1.0
50407,1.0
50408,1.0
50409,1.0
50410,1.0
50411,1.0
50412,1.0
50413,1.0
50414,1.0
50415,1.0
50416,1.0
50417,1.0
50418,1.0
50419,1.0
50420,3.0
50421,1.0
50422,1.0
50423,1.0
50424,3.0
50425,1.0
50426,1.0
50427,1.0
50428,1.0
50429,1.0
50430,1.0
50431,1.0
50432,1.0
50433,1.0
50434,1.0
50435,1.0
50436,1.0
50437,1.0
50438,1.0
50439,1.0
50440,1.0
50441,1.0
50442,1.0
50443,1.0
50444,1.0
50445,1.0
50446,1.0
50447,1.0
50448,1.0
50449,1.0
50450,1.0
50451,1.0
50452,1.0
50453,1.0
50454,1.0
50455,1.0
50456,1.0
50457,1.0
50458,1.0
50459,1.0
50460,1.0
50461,1.0
50462,1.0
50463,1.0
50464,1.0
50465,1.0
50466,1.0
50467,1.0
50468,1.0
50469,1.0
50470,1.0
50471,1.0
50472,1.0
50473,1.0
50474,1.0
50475,1.0
50476,3.0
50477,1.0
50478,1.0
50479,1.0
50480,1.0
50481,1.0
50482,1.0
50483,1.0
50484,1.0
50485,1.0
50486,1.0
50487,1.0
50488,1.0
50489,1.0
50490,1.0
50491,1.0
50492,1.0
50493,1.0
50494,1.0
50495,1.0
50496,1.0
50497,1.0
50498,1.0
50499,1.0
50500,1.0
50501,1.0
50502,1.0
50503,1.0
50504,1.0
50505,1.0
50506,1.0
50507,1.0
50508,1.0
50509,1.0
50510,1.0
50511,1.0
50512,1.0
50513,1.0
50514,1.0
50515,1.0
50516,1.0
50517,1.0
50518,1.0
50519,1.0
50520,1.0
50521,3.0
50522,1.0
50523,1.0
50524,1.0
50525,1.0
50526,1.0
50527,1.0
50528,1.0
50529,1.0
50530,1.0
50531,1.0
50532,1.0
50533,1.0
50534,1.0
50535,1.0
50536,1.0
50537,1.0
50538,1.0
50539,1.0
50540,1.0
50541,1.0
50542,1.0
50543,1.0
50544,1.0
50545,1.0
50546,1.0
50547,1.0
50548,1.0
50549,1.0
50550,1.0
50551,1.0
50552,1.0
50553,3.0
50554,1.0
50555,1.0
50556,1.0
50557,1.0
50558,1.0
50559,1.0
50560,1.0
50561,1.0
50562,1.0
50563,1.0
50564,1.0
50565,1.0
50566,1.0
50567,1.0
50568,1.0
50569,1.0
50570,1.0
50571,1.0
50572,1.0
50573,1.0
50574,1.0
50575,1.0
50576,1.0
50577,1.0
50578,1.0
50579,1.0
50580,1.0
50581,1.0
50582,3.0
50583,1.0
50584,1.0
50585,1.0
50586,1.0
50587,1.0
50588,1.0
50589,1.0
50590,1.0
50591,1.0
50592,1.0
50593,1.0
50594,1.0
50595,3.0
50596,1.0
50597,1.0
50598,1.0
50599,1.0
50600,1.0
50601,1.0
50602,1.0
50603,1.0
50604,1.0
50605,1.0
50606,1.0
50607,1.0
50608,1.0
50609,1.0
50610,1.0
50611,1.0
50612,1.0
50613,1.0
50614,1.0
50615,1.0
50616,1.0
50617,1.0
50618,1.0
50619,1.0
50620,1.0
50621,1.0
50622,1.0
50623,1.0
50624,1.0
50625,1.0
50626,1.0
50627,1.0
50628,1.0
50629,1.0
50630,1.0
50631,1.0
50632,1.0
50633,1.0
50634,1.0
50635,1.0
50636,1.0
50637,1.0
50638,1.0
50639,1.0
50640,1.0
50641,3.0
50642,1.0
50643,1.0
50644,1.0
50645,1.0
50646,1.0
50647,1.0
50648,1.0
50649,1.0
50650,1.0
50651,1.0
50652,1.0
50653,1.0
50654,1.0
50655,1.0
50656,1.0
50657,1.0
50658,1.0
50659,1.0
50660,1.0
50661,1.0
50662,1.0
50663,1.0
50664,1.0
50665,1.0
50666,1.0
50667,1.0
50668,1.0
50669,1.0
50670,1.0
50671,1.0
50672,1.0
50673,1.0
50674,1.0
50675,1.0
50676,1.0
50677,1.0
50678,1.0
50679,1.0
50680,1.0
50681,1.0
50682,1.0
50683,1.0
50684,1.0
50685,1.0
50686,1.0
50687,1.0
50688,1.0
50689,1.0
50690,1.0
50691,1.0
50692,1.0
50693,1.0
50694,1.0
50695,1.0
50696,1.0
50697,1.0
50698,1.0
50699,1.0
50700,1.0
50701,1.0
50702,1.0
50703,1.0
50704,1.0
50705,1.0
50706,1.0
50707,1.0
50708,1.0
50709,1.0
50710,1.0
50711,1.0
50712,1.0
50713,1.0
50714,1.0
50715,1.0
50716,1.0
50717,1.0
50718,1.0
50719,1.0
50720,1.0
50721,1.0
50722,1.0
50723,1.0
50724,1.0
50725,1.0
50726,1.0
50727,1.0
50728,1.0
50729,1.0
50730,1.0
50731,1.0
50732,1.0
50733,1.0
50734,3.0
50735,1.0
50736,1.0
50737,1.0
50738,1.0
50739,1.0
50740,1.0
50741,1.0
50742,1.0
50743,1.0
50744,1.0
50745,1.0
50746,1.0
50747,1.0
50748,3.0
50749,1.0
50750,1.0
50751,1.0
50752,1.0
50753,1.0
50754,1.0
50755,1.0
50756,1.0
50757,1.0
50758,1.0
50759,1.0
50760,1.0
50761,3.0
50762,1.0
50763,1.0
50764,1.0
50765,1.0
50766,1.0
50767,1.0
50768,1.0
50769,1.0
50770,1.0
50771,1.0
50772,1.0
50773,1.0
50774,1.0
50775,1.0
50776,1.0
50777,1.0
50778,1.0
50779,1.0
50780,1.0
50781,1.0
50782,1.0
50783,1.0
50784,1.0
50785,1.0
50786,1.0
50787,1.0
50788,1.0
50789,1.0
50790,1.0
50791,1.0
50792,1.0
50793,1.0
50794,1.0
50795,1.0
50796,1.0
50797,1.0
50798,1.0
50799,1.0
50800,1.0
50801,1.0
50802,1.0
50803,1.0
50804,1.0
50805,1.0
50806,1.0
50807,1.0
50808,1.0
50809,1.0
50810,1.0
50811,3.0
50812,1.0
50813,1.0
50814,1.0
50815,1.0
50816,1.0
50817,1.0
50818,1.0
50819,1.0
50820,1.0
50821,1.0
50822,1.0
50823,1.0
50824,1.0
50825,1.0
50826,1.0
50827,1.0
50828,1.0
50829,1.0
50830,1.0
50831,1.0
50832,1.0
50833,1.0
50834,1.0
50835,1.0
50836,1.0
50837,1.0
50838,1.0
50839,1.0
50840,1.0
50841,1.0
50842,1.0
50843,1.0
50844,1.0
50845,1.0
50846,1.0
50847,1.0
50848,1.0
50849,1.0
50850,3.0
50851,1.0
50852,1.0
50853,1.0
50854,1.0
50855,1.0
50856,1.0
50857,1.0
50858,1.0
50859,1.0
50860,1.0
50861,1.0
50862,1.0
50863,1.0
50864,1.0
50865,1.0
50866,1.0
50867,1.0
50868,1.0
50869,1.0
50870,1.0
50871,1.0
50872,1.0
50873,1.0
50874,1.0
50875,1.0
50876,1.0
50877,1.0
50878,1.0
50879,1.0
50880,1.0
50881,1.0
50882,1.0
50883,1.0
50884,1.0
50885,1.0
50886,1.0
50887,1.0
50888,1.0
50889,1.0
50890,1.0
50891,1.0
50892,1.0
50893,1.0
50894,1.0
50895,1.0
50896,1.0
50897,1.0
50898,1.0
50899,1.0
50900,1.0
50901,1.0
50902,1.0
50903,1.0
50904,1.0
50905,1.0
50906,1.0
50907,1.0
50908,1.0
50909,1.0
50910,1.0
50911,1.0
50912,1.0
50913,1.0
50914,1.0
50915,1.0
50916,1.0
50917,1.0
50918,1.0
50919,1.0
50920,1.0
50921,1.0
50922,1.0
50923,1.0
50924,1.0
50925,1.0
50926,1.0
50927,1.0
50928,1.0
50929,1.0
50930,1.0
50931,1.0
50932,3.0
50933,1.0
50934,1.0
50935,1.0
50936,1.0
50937,1.0
50938,1.0
50939,1.0
50940,1.0
50941,1.0
50942,1.0
50943,1.0
50944,1.0
50945,1.0
50946,1.0
50947,1.0
50948,1.0
50949,1.0
50950,1.0
50951,1.0
50952,1.0
50953,1.0
50954,1.0
50955,1.0
50956,1.0
50957,1.0
50958,3.0
50959,1.0
50960,1.0
50961,1.0
50962,1.0
50963,1.0
50964,1.0
50965,1.0
50966,1.0
50967,1.0
50968,1.0
50969,1.0
50970,1.0
50971,1.0
50972,1.0
50973,1.0
50974,1.0
50975,1.0
50976,1.0
50977,1.0
50978,1.0
50979,1.0
50980,1.0
50981,1.0
50982,1.0
50983,1.0
50984,1.0
50985,1.0
50986,1.0
50987,1.0
50988,1.0
50989,1.0
50990,1.0
50991,1.0
50992,1.0
50993,1.0
50994,1.0
50995,1.0
50996,1.0
50997,1.0
50998,1.0
50999,1.0
51000,1.0
51001,1.0
51002,1.0
51003,1.0
51004,1.0
51005,1.0
51006,1.0
51007,1.0
51008,1.0
51009,1.0
51010,1.0
51011,1.0
51012,1.0
51013,1.0
51014,1.0
51015,1.0
51016,1.0
51017,1.0
51018,1.0
51019,1.0
51020,1.0
51021,1.0
51022,1.0
51023,1.0
51024,1.0
51025,1.0
51026,1.0
51027,1.0
51028,1.0
51029,1.0
51030,1.0
51031,1.0
51032,3.0
51033,1.0
51034,1.0
51035,1.0
51036,3.0
51037,1.0
51038,1.0
51039,1.0
51040,1.0
51041,1.0
51042,1.0
51043,1.0
51044,1.0
51045,1.0
51046,1.0
51047,1.0
51048,1.0
51049,1.0
51050,1.0
51051,1.0
51052,1.0
51053,1.0
51054,1.0
51055,1.0
51056,1.0
51057,1.0
51058,1.0
51059,1.0
51060,1.0
51061,1.0
51062,1.0
51063,1.0
51064,1.0
51065,1.0
51066,1.0
51067,1.0
51068,1.0
51069,1.0
51070,1.0
51071,1.0
51072,1.0
51073,1.0
51074,1.0
51075,1.0
51076,1.0
51077,1.0
51078,1.0
51079,1.0
51080,1.0
51081,1.0
51082,1.0
51083,1.0
51084,1.0
51085,1.0
51086,1.0
51087,1.0
51088,1.0
51089,1.0
51090,1.0
51091,1.0
51092,1.0
51093,1.0
51094,1.0
51095,1.0
51096,1.0
51097,1.0
51098,1.0
51099,1.0
51100,1.0
51101,1.0
51102,1.0
51103,1.0
51104,1.0
51105,1.0
51106,1.0
51107,1.0
51108,1.0
51109,1.0
51110,1.0
51111,1.0
51112,1.0
51113,1.0
51114,1.0
51115,1.0
51116,1.0
51117,1.0
51118,1.0
51119,1.0
51120,1.0
51121,1.0
51122,3.0
51123,1.0
51124,1.0
51125,1.0
51126,1.0
51127,1.0
51128,1.0
51129,3.0
51130,1.0
51131,1.0
51132,1.0
51133,1.0
51134,1.0
51135,1.0
51136,1.0
51137,1.0
51138,1.0
51139,1.0
51140,1.0
51141,1.0
51142,1.0
51143,1.0
51144,1.0
51145,1.0
51146,1.0
51147,1.0
51148,1.0
51149,1.0
51150,1.0
51151,1.0
51152,3.0
51153,1.0
51154,1.0
51155,1.0
51156,1.0
51157,1.0
51158,1.0
51159,1.0
51160,1.0
51161,1.0
51162,1.0
51163,1.0
51164,1.0
51165,1.0
51166,1.0
51167,1.0
51168,1.0
51169,1.0
51170,1.0
51171,1.0
51172,1.0
51173,1.0
51174,1.0
51175,1.0
51176,1.0
51177,1.0
51178,1.0
51179,1.0
51180,1.0
51181,1.0
51182,1.0
51183,1.0
51184,1.0
51185,1.0
51186,1.0
51187,1.0
51188,1.0
51189,1.0
51190,1.0
51191,1.0
51192,1.0
51193,1.0
51194,1.0
51195,1.0
51196,1.0
51197,1.0
51198,1.0
51199,1.0
51200,1.0
51201,1.0
51202,1.0
51203,1.0
51204,1.0
51205,1.0
51206,1.0
51207,1.0
51208,1.0
51209,1.0
51210,1.0
51211,1.0
51212,1.0
51213,1.0
51214,1.0
51215,1.0
51216,1.0
51217,1.0
51218,1.0
51219,1.0
51220,1.0
51221,1.0
51222,1.0
51223,1.0
51224,1.0
51225,1.0
51226,1.0
51227,1.0
51228,1.0
51229,1.0
51230,1.0
51231,1.0
51232,1.0
51233,1.0
51234,1.0
51235,1.0
51236,1.0
51237,1.0
51238,1.0
51239,1.0
51240,1.0
51241,1.0
51242,1.0
51243,1.0
51244,3.0
51245,1.0
51246,1.0
51247,1.0
51248,1.0
51249,1.0
51250,1.0
51251,1.0
51252,1.0
51253,1.0
51254,1.0
51255,1.0
51256,1.0
51257,1.0
51258,1.0
51259,1.0
51260,1.0
51261,1.0
51262,3.0
51263,1.0
51264,1.0
51265,1.0
51266,1.0
51267,1.0
51268,1.0
51269,1.0
51270,1.0
51271,1.0
51272,1.0
51273,1.0
51274,1.0
51275,1.0
51276,1.0
51277,1.0
51278,1.0
51279,1.0
51280,1.0
51281,1.0
51282,1.0
51283,1.0
51284,1.0
51285,3.0
51286,1.0
51287,1.0
51288,1.0
51289,1.0
51290,1.0
51291,1.0
51292,1.0
51293,1.0
51294,1.0
51295,1.0
51296,3.0
51297,1.0
51298,3.0
51299,1.0
51300,1.0
51301,1.0
51302,1.0
51303,1.0
51304,1.0
51305,1.0
51306,1.0
51307,1.0
51308,1.0
51309,1.0
51310,1.0
51311,1.0
51312,1.0
51313,1.0
51314,1.0
51315,1.0
51316,1.0
51317,1.0
51318,1.0
51319,1.0
